created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent
2023-01-26,Client B - Beauty,Sales,594747,118367,32326,23960,3142,517,496,5221737,681799
2023-01-26,Client C - Fashion,Traffic,871345,137128,88578,45799,0,0,0,0,618447
2023-01-26,Client C - Fashion,Sales,594807,244771,20674,30218,5889,605,756,5759952,118937
2023-01-26,Client D - Beauty,Traffic,509706,444756,96854,42272,0,0,0,0,3095978
2023-01-26,Client D - Beauty,Sales,953753,346281,77167,48184,1407,129,291,2558583,1391524
2023-01-26,Client E - FMCG,Traffic,582491,144895,42802,30130,0,0,0,0,1797273
2023-01-26,Client E - FMCG,Sales,785945,230610,69604,15538,8109,658,487,7351389,791371
2023-01-26,Client F - FMCG,Traffic,297857,128107,18941,26362,0,0,0,0,301222
2023-01-26,Client F - FMCG,Sales,157413,54781,54308,16114,4279,860,380,6871860,1676506
2023-01-27,Client A - Fashion,Traffic,623996,344082,31021,42013,0,0,0,0,898308
2023-01-27,Client A - Fashion,Sales,624819,189071,44259,24699,9319,543,146,5496260,4154515
2023-01-27,Client B - Beauty,Traffic,880393,153449,15319,36814,0,0,0,0,1592962
2023-01-27,Client B - Beauty,Sales,209789,465500,67199,46320,5156,659,624,2571981,3888167
2023-01-27,Client C - Fashion,Traffic,383387,390861,10682,14461,0,0,0,0,1161263
2023-01-27,Client C - Fashion,Sales,224769,446021,49809,33905,6970,367,326,5455171,1252650
2023-01-27,Client D - Beauty,Traffic,514994,337992,66839,42519,0,0,0,0,1725145
2023-01-27,Client D - Beauty,Sales,929303,441608,37216,15015,8584,236,556,7835796,4907449
2023-01-27,Client E - FMCG,Traffic,983462,186340,70553,14025,0,0,0,0,2092644
2023-01-27,Client E - FMCG,Sales,141046,86514,41298,48854,8847,286,235,3666884,2386152
2023-01-27,Client F - FMCG,Traffic,857039,368864,22061,10739,0,0,0,0,2195414
2023-01-27,Client F - FMCG,Sales,509793,88900,40280,39230,9893,106,59,5258414,1192592
2023-01-28,Client A - Fashion,Traffic,888354,498492,53992,32183,0,0,0,0,2055559
2023-01-28,Client A - Fashion,Sales,787361,472013,95315,15335,2881,707,22,5847699,524923
2023-01-28,Client B - Beauty,Traffic,531918,449820,65588,11701,0,0,0,0,2081677
2023-01-28,Client B - Beauty,Sales,543424,479533,15930,41993,5756,640,765,1407381,2397659
2023-01-28,Client C - Fashion,Traffic,736492,251808,59787,22098,0,0,0,0,4960350
2023-01-28,Client C - Fashion,Sales,543029,294815,73259,45147,1671,662,984,6924132,4827546
2023-01-28,Client D - Beauty,Traffic,647726,463458,57642,31725,0,0,0,0,1762843
2023-01-28,Client D - Beauty,Sales,312416,192023,99298,7513,8408,841,523,4813017,1229742
2023-01-28,Client E - FMCG,Traffic,647791,495254,52541,18816,0,0,0,0,4563765
2023-01-28,Client E - FMCG,Sales,182500,461104,73286,11480,2738,786,824,1806574,1029038
2023-01-28,Client F - FMCG,Traffic,925952,296608,28362,48050,0,0,0,0,2619166
2023-01-28,Client F - FMCG,Sales,705408,375790,11331,23900,4666,201,750,7624211,491087
2023-01-29,Client A - Fashion,Traffic,760543,289566,97612,28521,0,0,0,0,1602979
2023-01-29,Client A - Fashion,Sales,726094,64215,67568,40577,5247,925,861,1537074,3596541
2023-01-29,Client B - Beauty,Traffic,458641,122796,81490,42562,0,0,0,0,4430749
2023-01-29,Client B - Beauty,Sales,935549,271542,11868,11549,8882,168,338,6417155,3769037
2023-01-29,Client C - Fashion,Traffic,805414,75596,34345,29770,0,0,0,0,2317558
2023-01-29,Client C - Fashion,Sales,977956,149151,90824,13546,8757,638,385,4780861,3595957
2023-01-29,Client D - Beauty,Traffic,657074,75578,36033,15653,0,0,0,0,1123531
2023-01-29,Client D - Beauty,Sales,730223,92401,38928,29529,4009,314,834,6100115,1527609
2023-01-29,Client E - FMCG,Traffic,124036,494842,13496,21647,0,0,0,0,2486006
2023-01-29,Client E - FMCG,Sales,244623,278896,42419,32261,2170,999,244,7796699,4843818
2023-01-29,Client F - FMCG,Traffic,569364,379239,21935,8583,0,0,0,0,3638893
2023-01-29,Client F - FMCG,Sales,296364,72551,12283,49283,4805,353,219,1841581,4759693
2023-01-30,Client A - Fashion,Traffic,636446,216920,62484,8497,0,0,0,0,4715314
2023-01-30,Client A - Fashion,Sales,282211,363755,69455,39664,3821,949,78,2011232,417944
2023-01-30,Client B - Beauty,Traffic,549046,291887,48278,45620,0,0,0,0,4442414
2023-01-30,Client B - Beauty,Sales,487754,106826,95772,5195,2312,325,299,4451155,3481754
2023-01-30,Client C - Fashion,Traffic,577323,179816,25000,46160,0,0,0,0,631578
2023-01-30,Client C - Fashion,Sales,428431,257099,60279,42534,6503,106,693,2912112,4889472
2023-01-30,Client D - Beauty,Traffic,110669,278371,17423,31093,0,0,0,0,358786
2023-01-30,Client D - Beauty,Sales,948150,141644,74016,25276,3891,564,734,2221918,2211224
2023-01-30,Client E - FMCG,Traffic,270937,169138,87924,48265,0,0,0,0,4972372
2023-01-30,Client E - FMCG,Sales,446754,194767,63072,6525,7425,676,425,1983462,470911
2023-01-30,Client F - FMCG,Traffic,196799,458584,95446,25483,0,0,0,0,4631766
2023-01-30,Client F - FMCG,Sales,583682,188466,45253,16607,3659,219,714,4808957,2925088
2023-01-31,Client A - Fashion,Traffic,992171,471692,66530,48564,0,0,0,0,3576400
2023-01-31,Client A - Fashion,Sales,220197,472304,46499,36548,9538,528,139,7809775,1776405
2023-01-31,Client B - Beauty,Traffic,618169,210957,88372,7755,0,0,0,0,3531351
2023-01-31,Client B - Beauty,Sales,850815,450111,52382,47093,7407,129,388,7777856,2502415
2023-01-31,Client C - Fashion,Traffic,267353,79592,43984,45660,0,0,0,0,977273
2023-01-31,Client C - Fashion,Sales,680427,413430,43526,47450,6910,277,764,4656472,2028800
2023-01-31,Client D - Beauty,Traffic,133828,110755,72507,49823,0,0,0,0,172753
2023-01-31,Client D - Beauty,Sales,234129,74455,64422,37661,6389,683,418,2960687,2604442
2023-01-31,Client E - FMCG,Traffic,523388,454293,58220,46671,0,0,0,0,2868584
2023-01-31,Client E - FMCG,Sales,107471,418810,58392,30047,8208,164,767,4757238,699944
2023-01-31,Client F - FMCG,Traffic,223832,217220,58120,9124,0,0,0,0,2628887
2023-01-31,Client F - FMCG,Sales,569145,191648,81697,26869,7593,913,976,2392633,533780
2023-02-01,Client A - Fashion,Traffic,684113,296461,67272,22778,0,0,0,0,3326782
2023-02-01,Client A - Fashion,Sales,525825,483687,54463,10280,6668,422,308,4272748,4210532
2023-02-01,Client B - Beauty,Traffic,430444,420767,61907,35024,0,0,0,0,4930089
2023-02-01,Client B - Beauty,Sales,325680,105698,22196,22122,4545,402,319,7380518,1073342
2023-02-01,Client C - Fashion,Traffic,169958,123858,30625,24457,0,0,0,0,169984
2023-02-01,Client C - Fashion,Sales,867633,81129,72150,8527,5818,967,362,1395380,1464025
2023-02-01,Client D - Beauty,Traffic,447106,199354,62815,8708,0,0,0,0,3627088
2023-02-01,Client D - Beauty,Sales,955107,441432,89457,45983,7487,940,479,4301424,987734
2023-02-01,Client E - FMCG,Traffic,549002,150518,87320,30362,0,0,0,0,2916969
2023-02-01,Client E - FMCG,Sales,948616,226018,20664,39694,4460,339,223,7823093,1735625
2023-02-01,Client F - FMCG,Traffic,713941,71153,90710,17570,0,0,0,0,1151662
2023-02-01,Client F - FMCG,Sales,742479,106378,44041,36542,1910,902,915,2375752,1262634
2023-02-02,Client A - Fashion,Traffic,646942,184779,97464,20308,0,0,0,0,305169
2023-02-02,Client A - Fashion,Sales,668151,112322,14199,40137,8408,178,114,6833060,3213958
2023-02-02,Client B - Beauty,Traffic,333586,369589,27485,35958,0,0,0,0,3063499
2023-02-02,Client B - Beauty,Sales,569118,320450,18695,34197,7675,279,708,2046928,4205513
2023-02-02,Client C - Fashion,Traffic,390030,278654,26397,47655,0,0,0,0,2150467
2023-02-02,Client C - Fashion,Sales,575093,128236,27524,5929,4469,436,488,258994,4187197
2023-02-02,Client D - Beauty,Traffic,870593,440514,13612,29662,0,0,0,0,676088
2023-02-02,Client D - Beauty,Sales,214185,283465,19353,14746,6204,820,328,4526615,4922290
2023-02-02,Client E - FMCG,Traffic,122662,170196,40012,13454,0,0,0,0,1509621
2023-02-02,Client E - FMCG,Sales,271637,83957,13839,6421,1211,232,121,3332703,931043
2023-02-02,Client F - FMCG,Traffic,930483,336252,80313,14445,0,0,0,0,2675334
2023-02-02,Client F - FMCG,Sales,407208,311573,15876,13201,6795,265,82,4974920,4311457
2023-02-03,Client A - Fashion,Traffic,789130,374303,87147,32911,0,0,0,0,991962
2023-02-03,Client A - Fashion,Sales,976537,450644,26109,17308,5501,181,74,3265014,753274
2023-02-03,Client B - Beauty,Traffic,784494,73510,17487,45253,0,0,0,0,3602732
2023-02-03,Client B - Beauty,Sales,407075,75487,33344,24415,2570,934,486,437696,4118570
2023-02-03,Client C - Fashion,Traffic,983201,371531,53685,28501,0,0,0,0,3699919
2023-02-03,Client C - Fashion,Sales,308736,72685,20818,46563,8759,218,936,6324347,1491090
2023-02-03,Client D - Beauty,Traffic,718347,178879,29691,49194,0,0,0,0,763975
2023-02-03,Client D - Beauty,Sales,418556,269036,27929,8551,8531,638,334,4661944,3446174
2023-02-03,Client E - FMCG,Traffic,263017,272676,96240,28879,0,0,0,0,3015997
2023-02-03,Client E - FMCG,Sales,878788,399141,33666,22856,9913,473,861,4210765,1533722
2023-02-03,Client F - FMCG,Traffic,464589,405735,42511,14078,0,0,0,0,2529109
2023-02-03,Client F - FMCG,Sales,966232,328549,14296,14203,2459,898,260,5947220,1447578
2023-02-04,Client A - Fashion,Traffic,554762,395248,18785,48297,0,0,0,0,1921270
2023-02-04,Client A - Fashion,Sales,629342,83357,23324,10063,3547,383,79,733100,3622841
2023-02-04,Client B - Beauty,Traffic,640809,100852,56007,10813,0,0,0,0,2337640
2023-02-04,Client B - Beauty,Sales,514299,207973,56871,41710,5567,490,228,4103802,4506994
2023-02-04,Client C - Fashion,Traffic,161462,329625,86871,18895,0,0,0,0,4852573
2023-02-04,Client C - Fashion,Sales,281480,308386,17788,45157,9030,513,959,2910010,2328302
2023-02-04,Client D - Beauty,Traffic,609317,284279,37942,47677,0,0,0,0,3062554
2023-02-04,Client D - Beauty,Sales,604291,270899,78863,35938,1621,735,938,4098553,4456555
2023-02-04,Client E - FMCG,Traffic,897228,436163,75585,46359,0,0,0,0,508465
2023-02-04,Client E - FMCG,Sales,725582,68553,87214,41128,6074,846,222,6609290,2460993
2023-02-04,Client F - FMCG,Traffic,863944,272874,54007,35734,0,0,0,0,3384622
2023-02-04,Client F - FMCG,Sales,401965,238625,46617,34191,9715,106,754,5587324,855970
2023-02-05,Client A - Fashion,Traffic,184653,307861,76982,23296,0,0,0,0,4348872
2023-02-05,Client A - Fashion,Sales,475995,459125,17863,34519,9145,560,257,7845154,2420387
2023-02-05,Client B - Beauty,Traffic,920613,96670,67771,9397,0,0,0,0,3432829
2023-02-05,Client B - Beauty,Sales,730173,403980,91165,49168,8336,660,586,3553234,1834012
2023-02-05,Client C - Fashion,Traffic,980311,474571,43055,19784,0,0,0,0,3221365
2023-02-05,Client C - Fashion,Sales,529274,249159,98477,32146,2125,849,265,7211552,1171251
2023-02-05,Client D - Beauty,Traffic,218887,392017,17819,30573,0,0,0,0,3097739
2023-02-05,Client D - Beauty,Sales,519623,145937,87678,45157,5668,513,685,4121366,232487
2023-02-05,Client E - FMCG,Traffic,572441,238150,67686,46321,0,0,0,0,2048650
2023-02-05,Client E - FMCG,Sales,662667,70515,82800,37812,4236,673,529,3271377,3042863
2023-02-05,Client F - FMCG,Traffic,926886,499716,44322,21894,0,0,0,0,1254893
2023-02-05,Client F - FMCG,Sales,409335,50943,37182,29305,9361,655,773,5952474,4894451
2023-02-06,Client A - Fashion,Traffic,750008,153389,19166,14425,0,0,0,0,483515
2023-02-06,Client A - Fashion,Sales,637231,158450,53813,8729,4165,211,654,6457217,2845310
2023-02-06,Client B - Beauty,Traffic,848049,375680,83641,17150,0,0,0,0,2007316
2023-02-06,Client B - Beauty,Sales,944901,166453,24426,28264,6803,381,534,4842991,456838
2023-02-06,Client C - Fashion,Traffic,535283,348140,96068,39214,0,0,0,0,1962401
2023-02-06,Client C - Fashion,Sales,565258,126163,30195,21704,7356,398,506,6470843,1877253
2023-02-06,Client D - Beauty,Traffic,386749,59711,22117,5054,0,0,0,0,3710997
2023-02-06,Client D - Beauty,Sales,967238,208859,44984,40743,4913,546,676,4794765,1535182
2023-02-06,Client E - FMCG,Traffic,745564,174051,94324,9312,0,0,0,0,3161779
2023-02-06,Client E - FMCG,Sales,182166,86793,79668,48924,5706,321,968,5384727,3562765
2023-02-06,Client F - FMCG,Traffic,458060,132071,84971,12864,0,0,0,0,2816100
2023-02-06,Client F - FMCG,Sales,774792,57888,78657,42560,6126,202,971,1655595,3022953
2023-02-07,Client A - Fashion,Traffic,878195,260296,36796,39717,0,0,0,0,3823654
2023-02-07,Client A - Fashion,Sales,698285,210946,67203,35408,3245,919,732,4203355,506534
2023-02-07,Client B - Beauty,Traffic,927262,385925,62815,42390,0,0,0,0,2065326
2023-02-07,Client B - Beauty,Sales,995016,334037,48869,23636,4412,285,167,5523607,4634210
2023-02-07,Client C - Fashion,Traffic,946132,344613,53798,5158,0,0,0,0,4728067
2023-02-07,Client C - Fashion,Sales,526859,377156,82656,38081,7372,379,791,3416476,2222957
2023-02-07,Client D - Beauty,Traffic,784518,408344,85729,37014,0,0,0,0,1868452
2023-02-07,Client D - Beauty,Sales,965027,288717,36311,33861,3045,562,433,3117646,3687955
2023-02-07,Client E - FMCG,Traffic,517547,266492,27256,5444,0,0,0,0,4682510
2023-02-07,Client E - FMCG,Sales,820079,408255,64080,8701,8094,664,440,6343131,2309938
2023-02-07,Client F - FMCG,Traffic,692350,257160,73400,27894,0,0,0,0,2142417
2023-02-07,Client F - FMCG,Sales,309187,377598,21978,10543,9003,888,285,6861287,3715432
2023-02-08,Client A - Fashion,Traffic,656962,132382,23583,42411,0,0,0,0,3646614
2023-02-08,Client A - Fashion,Sales,448951,88384,32358,16439,3231,505,507,3031718,4318974
2023-02-08,Client B - Beauty,Traffic,221914,125367,52442,38992,0,0,0,0,1528967
2023-02-08,Client B - Beauty,Sales,792879,418758,80857,35788,6346,479,150,5044080,711082
2023-02-08,Client C - Fashion,Traffic,779070,454148,56638,36257,0,0,0,0,4896105
2023-02-08,Client C - Fashion,Sales,380060,484399,26047,26050,6468,268,400,1962665,957794
2023-02-08,Client D - Beauty,Traffic,429116,151909,98594,42590,0,0,0,0,605695
2023-02-08,Client D - Beauty,Sales,361022,150839,25683,40592,5432,801,580,1283068,1022694
2023-02-08,Client E - FMCG,Traffic,183090,192471,29091,33758,0,0,0,0,2692308
2023-02-08,Client E - FMCG,Sales,657963,258489,83395,47242,5942,819,554,4940080,4460059
2023-02-08,Client F - FMCG,Traffic,896624,91081,39485,18972,0,0,0,0,4158071
2023-02-08,Client F - FMCG,Sales,613905,68234,61161,48655,4113,497,203,1967471,288943
2023-02-09,Client A - Fashion,Traffic,841793,325692,68100,17599,0,0,0,0,4213489
2023-02-09,Client A - Fashion,Sales,196545,305487,68740,39228,7944,244,396,6570962,1298541
2023-02-09,Client B - Beauty,Traffic,147094,197079,68472,35720,0,0,0,0,3533869
2023-02-09,Client B - Beauty,Sales,625250,338037,63704,39386,8431,362,318,7790381,2959094
2023-02-09,Client C - Fashion,Traffic,367687,424437,48481,38251,0,0,0,0,4343848
2023-02-09,Client C - Fashion,Sales,152830,154531,71076,49952,3658,870,689,1678603,4993770
2023-02-09,Client D - Beauty,Traffic,258376,204384,87884,12626,0,0,0,0,270626
2023-02-09,Client D - Beauty,Sales,515781,418247,61861,36421,9669,569,897,3245814,804312
2023-02-09,Client E - FMCG,Traffic,634945,437362,97486,8865,0,0,0,0,3787274
2023-02-09,Client E - FMCG,Sales,185453,344540,57878,30499,7670,818,192,2504749,1910230
2023-02-09,Client F - FMCG,Traffic,915838,469962,71499,6416,0,0,0,0,190613
2023-02-09,Client F - FMCG,Sales,334048,492076,30355,36211,3019,421,733,6980604,2856896
2023-02-10,Client A - Fashion,Traffic,165597,356421,89285,23776,0,0,0,0,4100733
2023-02-10,Client A - Fashion,Sales,303749,438989,83597,21197,2533,241,356,6861804,2822739
2023-02-10,Client B - Beauty,Traffic,487287,444413,55032,28893,0,0,0,0,2563368
2023-02-10,Client B - Beauty,Sales,150214,214334,88619,45632,2636,924,272,6810019,625477
2023-02-10,Client C - Fashion,Traffic,904029,163776,35595,19312,0,0,0,0,151832
2023-02-10,Client C - Fashion,Sales,369933,288747,59512,43749,5638,704,102,302321,3183270
2023-02-10,Client D - Beauty,Traffic,797928,156555,84827,5882,0,0,0,0,2544009
2023-02-10,Client D - Beauty,Sales,219737,57905,71589,8725,8832,543,432,1489345,1303255
2023-02-10,Client E - FMCG,Traffic,698367,86893,48746,7323,0,0,0,0,2126074
2023-02-10,Client E - FMCG,Sales,566739,107556,54217,40135,3699,390,415,2049489,1816054
2023-02-10,Client F - FMCG,Traffic,692311,471475,13155,38133,0,0,0,0,3768641
2023-02-10,Client F - FMCG,Sales,796005,476429,19990,5083,3539,495,15,4993697,1860641
2023-02-11,Client A - Fashion,Traffic,823655,69944,80786,26598,0,0,0,0,2068506
2023-02-11,Client A - Fashion,Sales,121554,103221,26292,18502,7287,917,94,4787657,2013014
2023-02-11,Client B - Beauty,Traffic,347669,296334,65504,19409,0,0,0,0,3501405
2023-02-11,Client B - Beauty,Sales,376444,193595,42943,15515,2888,845,224,6609875,3102654
2023-02-11,Client C - Fashion,Traffic,225007,298986,85704,35838,0,0,0,0,2455877
2023-02-11,Client C - Fashion,Sales,648269,397420,32856,8141,7518,311,576,1388735,3914908
2023-02-11,Client D - Beauty,Traffic,606102,444594,87856,5685,0,0,0,0,238365
2023-02-11,Client D - Beauty,Sales,240750,86696,71972,41428,2676,822,828,7389670,4640805
2023-02-11,Client E - FMCG,Traffic,846141,160565,71753,8680,0,0,0,0,3303362
2023-02-11,Client E - FMCG,Sales,824727,127422,74325,24097,6498,946,830,678934,4977927
2023-02-11,Client F - FMCG,Traffic,646709,55582,81278,41546,0,0,0,0,2335815
2023-02-11,Client F - FMCG,Sales,129430,320789,47786,28346,4662,878,741,4560995,1682121
2023-02-12,Client A - Fashion,Traffic,820990,185157,79776,49410,0,0,0,0,3324293
2023-02-12,Client A - Fashion,Sales,762680,356384,36221,48000,1623,529,963,7409864,3044998
2023-02-12,Client B - Beauty,Traffic,885545,250606,33598,39069,0,0,0,0,2561980
2023-02-12,Client B - Beauty,Sales,313548,345636,22640,22212,3903,662,280,7160614,2860099
2023-02-12,Client C - Fashion,Traffic,145820,359457,75435,45496,0,0,0,0,4532569
2023-02-12,Client C - Fashion,Sales,855273,153469,98080,29545,5751,251,850,6267580,2920609
2023-02-12,Client D - Beauty,Traffic,995561,443948,95817,40916,0,0,0,0,2914192
2023-02-12,Client D - Beauty,Sales,134930,376884,92059,7197,3500,668,649,4143490,3104273
2023-02-12,Client E - FMCG,Traffic,547414,306718,27442,8522,0,0,0,0,2044396
2023-02-12,Client E - FMCG,Sales,937813,249415,86400,31227,5495,462,519,4918072,4604237
2023-02-12,Client F - FMCG,Traffic,269102,91515,18886,43363,0,0,0,0,3682717
2023-02-12,Client F - FMCG,Sales,210289,333770,25729,14339,5839,681,434,2934298,3415773
2023-02-13,Client A - Fashion,Traffic,526911,380097,91409,5713,0,0,0,0,3860243
2023-02-13,Client A - Fashion,Sales,158205,218866,52553,8873,4423,434,843,544126,3851008
2023-02-13,Client B - Beauty,Traffic,637882,362731,67825,39304,0,0,0,0,1485092
2023-02-13,Client B - Beauty,Sales,632508,214464,82414,45795,7006,275,424,3087474,551529
2023-02-13,Client C - Fashion,Traffic,432754,99539,64868,28333,0,0,0,0,968921
2023-02-13,Client C - Fashion,Sales,135208,128105,33133,39322,9621,397,432,2172611,529491
2023-02-13,Client D - Beauty,Traffic,427809,100267,19281,43928,0,0,0,0,3787760
2023-02-13,Client D - Beauty,Sales,780902,496127,22323,48051,9914,538,810,1203824,3282853
2023-02-13,Client E - FMCG,Traffic,125343,209337,33345,46722,0,0,0,0,623438
2023-02-13,Client E - FMCG,Sales,728112,460964,20984,40365,5215,101,502,4498147,1973377
2023-02-13,Client F - FMCG,Traffic,532402,429758,59072,20419,0,0,0,0,2700131
2023-02-13,Client F - FMCG,Sales,685099,340719,98336,31185,9282,433,901,5651695,1763443
2023-02-14,Client A - Fashion,Traffic,911513,175145,35198,49857,0,0,0,0,1274932
2023-02-14,Client A - Fashion,Sales,420310,438385,52454,38217,9818,568,635,1987663,2734892
